Nphotons,Cm,Ch,Bm,Bh,T,sR,sG,sB,400,410,420,430,440,450,460,470,480,490,500,510,520,530,540,550,560,570,580,590,600,610,620,630,640,650,660,670,680,690,700,710,720,730,740,750,760,770,780,790,800,810,820,830,840,850,860,870,880,890,900,910,920,930,940,950,960,970,980,990,1000
360000,0.2,0.1,0.5,0.75,74.268,50.652,38.003,0.15,0.0258988,0.0267601,0.0275704,0.0285072,0.029306,0.0300569,0.0306434,0.0315518,0.0327039,0.0333991,0.0346862,0.0360292,0.0371044,0.0385398,0.0408036,0.044644,0.0476394,0.0506759,0.0533338,0.0560199,0.0592078,0.06184,0.0637168,0.0657641,0.0663551,0.0675759,0.067961,0.0686864,0.0692059,0.0696525,0.0701484,0.0703557,0.0703786,0.0710118,0.0720502,0.0736731,0.0755633,0.0774904,0.0795753,0.0814941,0.0840105,0.0870512,0.0913905,0.100466,0.116708,0.135907,0.15363,0.17101,0.18755,0.201474,0.212617,0.223622,0.233713,0.242477,0.250894,0.259913,0.268395,0.276838,0.285878,0.296262,0.307029
370000,0.2,0.1,0.5,0.75,74.261,50.79,37.95,0.15,0.0258062,0.0265828,0.0273133,0.0282834,0.0290338,0.0300172,0.0308352,0.0316952,0.032675,0.0335545,0.0352616,0.0361453,0.0369855,0.0384185,0.0410368,0.0448082,0.0480325,0.0509445,0.0537438,0.0562268,0.0588151,0.0618519,0.0638721,0.0651792,0.0669035,0.0673568,0.0681028,0.068512,0.0693108,0.0698089,0.0701009,0.0700792,0.070704,0.0710036,0.0720328,0.0737514,0.0754406,0.0776138,0.0796858,0.0818766,0.0836819,0.086921,0.0917439,0.10032,0.116844,0.135884,0.153124,0.171273,0.187998,0.201385,0.212941,0.22424,0.233637,0.24319,0.251022,0.259743,0.268398,0.277027,0.286688,0.295953,0.306049
380000,0.2,0.1,0.5,0.75,74.296,50.738,38.196,0.15,0.0258512,0.0267241,0.0274724,0.0282401,0.0291932,0.0303122,0.031114,0.0322128,0.0330748,0.0341299,0.0351577,0.0361183,0.0372902,0.0385671,0.0407393,0.0446371,0.0478509,0.050568,0.0534934,0.0562449,0.0593311,0.0617657,0.0642003,0.0655669,0.0667932,0.0671337,0.0677791,0.0688083,0.0694219,0.0699637,0.0701663,0.0705103,0.0704016,0.0714066,0.0721904,0.0735436,0.0753216,0.0775897,0.0792612,0.0818368,0.0838495,0.0868646,0.091553,0.100299,0.116551,0.135863,0.15315,0.171221,0.18742,0.201001,0.212933,0.223294,0.233739,0.242746,0.251736,0.260396,0.26835,0.27708,0.286499,0.296018,0.306632
390000,0.2,0.1,0.5,0.75,74.307,50.709,38.137,0.15,0.0260032,0.0266754,0.0274916,0.0283392,0.0291118,0.0302033,0.0312068,0.0322181,0.0326791,0.0336308,0.0347956,0.036179,0.0370468,0.0385106,0.0408541,0.0448113,0.0478668,0.0507104,0.053185,0.0562731,0.0593412,0.061883,0.0640233,0.0655005,0.0665722,0.0674022,0.0682669,0.0686318,0.0688121,0.0699822,0.0698529,0.0698865,0.0701552,0.071202,0.0722961,0.0738204,0.0754273,0.0776418,0.0794769,0.0817314,0.0838716,0.0868575,0.0915469,0.10042,0.116145,0.135683,0.153196,0.171957,0.187123,0.200949,0.212772,0.223382,0.233197,0.242624,0.251829,0.260112,0.268247,0.27723,0.28579,0.296406,0.306997
400000,0.2,0.1,0.5,0.75,74.331,50.665,37.935,0.15,0.0258793,0.0265888,0.0272961,0.0282322,0.0288185,0.0299295,0.0308431,0.0318534,0.0327896,0.0338332,0.0349205,0.0356988,0.0369437,0.038308,0.0409309,0.0443351,0.0478487,0.050993,0.0534171,0.0562313,0.0591543,0.0619499,0.0643365,0.0651818,0.0663321,0.0674308,0.0682619,0.0685363,0.0690441,0.0701461,0.0702759,0.069909,0.070634,0.0709673,0.071891,0.0738293,0.0756117,0.0777382,0.0800064,0.0817396,0.0843873,0.0870119,0.091501,0.100026,0.116928,0.135955,0.153041,0.171183,0.187684,0.201996,0.213196,0.223891,0.232938,0.243258,0.251823,0.260628,0.268381,0.276884,0.286245,0.296436,0.30687
410000,0.2,0.1,0.5,0.75,74.331,50.758,37.877,0.15,0.0258948,0.0262875,0.0272009,0.0280296,0.0289188,0.0299038,0.030769,0.0317667,0.0327246,0.0338494,0.0349861,0.0359583,0.0370895,0.0387594,0.0408489,0.0445075,0.0478617,0.0509154,0.0535073,0.0562917,0.0594554,0.0619382,0.0641046,0.0654009,0.0664247,0.0673019,0.0681599,0.0685009,0.0692327,0.0699216,0.0699024,0.0698707,0.0702402,0.0710407,0.0721238,0.0737188,0.0754577,0.0773748,0.0794742,0.0816032,0.0836415,0.0871863,0.0912823,0.100251,0.116252,0.135962,0.153361,0.17097,0.187189,0.201226,0.212481,0.223079,0.233608,0.24261,0.250671,0.259943,0.268604,0.276823,0.286415,0.295695,0.306788
420000,0.2,0.1,0.5,0.75,74.324,50.728,37.979,0.15,0.0255866,0.0263879,0.0272361,0.0280181,0.0289812,0.03,0.0309639,0.0318624,0.0330353,0.0339566,0.0349139,0.0362112,0.0370765,0.0385571,0.0408619,0.0445279,0.0479226,0.0507366,0.0534506,0.0560155,0.0592431,0.061904,0.0641646,0.0656293,0.0669216,0.0676121,0.0680027,0.0688652,0.0694798,0.0702246,0.0703919,0.0699036,0.0704145,0.0712279,0.0720332,0.0741209,0.0756825,0.0778434,0.0794486,0.0816284,0.0836957,0.0868475,0.0913811,0.100476,0.116915,0.135736,0.153646,0.171799,0.187803,0.20158,0.212612,0.223801,0.233163,0.242692,0.250964,0.259817,0.26886,0.277413,0.286197,0.295495,0.306637
430000,0.2,0.1,0.5,0.75,74.278,50.725,38.047,0.15,0.0258598,0.0266097,0.0273939,0.0282131,0.0290765,0.0301204,0.0309795,0.0317946,0.0329572,0.0339105,0.0350643,0.0361032,0.0372102,0.0386917,0.0406708,0.0445903,0.0478261,0.0505676,0.0533723,0.0563243,0.0593735,0.0619613,0.0639247,0.06548,0.0662094,0.0674103,0.0682184,0.0686265,0.0691644,0.0698169,0.0697158,0.0698455,0.0703051,0.0711571,0.0723493,0.0738767,0.0754966,0.0774612,0.079715,0.081742,0.084421,0.0869983,0.0912144,0.10057,0.116829,0.136224,0.153217,0.171056,0.187516,0.20115,0.212908,0.22309,0.233936,0.242711,0.252141,0.260267,0.269141,0.277458,0.286381,0.295843,0.306287
440000,0.2,0.1,0.5,0.75,74.306,50.724,38.082,0.15,0.0258845,0.0265983,0.0275242,0.0283678,0.0291005,0.0300131,0.0310958,0.0319195,0.0329352,0.0338548,0.0348326,0.0360085,0.037304,0.0386343,0.0408259,0.0444636,0.0478762,0.0508974,0.0534203,0.0560992,0.0590979,0.0618573,0.0642292,0.0656477,0.0668326,0.0669898,0.0682906,0.0685754,0.0691612,0.0697394,0.0703533,0.0702513,0.0704045,0.0713585,0.0720525,0.0737034,0.0756942,0.0776165,0.0798898,0.0818607,0.084055,0.0872003,0.0916005,0.100615,0.116918,0.136001,0.153389,0.171553,0.187139,0.201579,0.212881,0.22375,0.233819,0.242773,0.251398,0.259875,0.268211,0.277102,0.285412,0.296184,0.307076
450000,0.2,0.1,0.5,0.75,74.247,50.685,37.975,0.15,0.0256633,0.0265062,0.0272829,0.0282653,0.0290533,0.0300084,0.0308722,0.0316898,0.0327609,0.0338494,0.0348637,0.0359235,0.0372325,0.0386801,0.0405396,0.0446675,0.047815,0.0508838,0.053046,0.0560354,0.0589965,0.0618673,0.0639103,0.0656789,0.0666892,0.0673459,0.0682749,0.0688597,0.0694335,0.0696329,0.0702102,0.0697683,0.0703518,0.0707664,0.0719802,0.0735982,0.0752749,0.07728,0.0790304,0.0821613,0.0842058,0.0869996,0.0919137,0.100297,0.116786,0.136347,0.153222,0.170816,0.187547,0.201233,0.213038,0.22372,0.233865,0.243167,0.25213,0.259932,0.268062,0.277054,0.285994,0.296064,0.306265
460000,0.2,0.1,0.5,0.75,74.296,50.682,38.033,0.15,0.0258296,0.0265879,0.027286,0.0281803,0.0291024,0.0300164,0.0309077,0.0319144,0.0329558,0.0340418,0.0349087,0.0360611,0.0371982,0.038677,0.0406931,0.0444151,0.0479543,0.0505155,0.0531487,0.055911,0.0593115,0.0621955,0.0642302,0.0656395,0.0664895,0.0673405,0.0678868,0.0689033,0.0692073,0.069868,0.0696369,0.0700644,0.0704816,0.0709751,0.0716364,0.073559,0.0754656,0.0776662,0.0793959,0.0812864,0.084129,0.0867316,0.091544,0.100353,0.116818,0.135812,0.153169,0.171396,0.187573,0.20154,0.212568,0.223047,0.233346,0.242359,0.251734,0.260219,0.268079,0.277133,0.286426,0.296676,0.307371
470000,0.2,0.1,0.5,0.75,74.354,50.715,38.057,0.15,0.0260367,0.0266562,0.0274939,0.0283454,0.0291744,0.0301069,0.030978,0.0318132,0.0327517,0.0337443,0.0348516,0.0360688,0.0372406,0.0384048,0.0407345,0.0446433,0.0479944,0.0509171,0.0533494,0.0561998,0.0592825,0.0619637,0.0639967,0.0656933,0.0667542,0.0674598,0.0680819,0.0687478,0.0692221,0.0699305,0.0698328,0.069844,0.070391,0.0710547,0.0718839,0.0736733,0.0754498,0.077913,0.0794532,0.0818575,0.0837304,0.0872139,0.0911363,0.100495,0.116792,0.135572,0.153609,0.170729,0.187453,0.200945,0.212261,0.223154,0.233197,0.243299,0.251645,0.259938,0.268148,0.277117,0.286524,0.296357,0.30683
480000,0.2,0.1,0.5,0.75,74.343,50.729,37.882,0.15,0.0259085,0.0263787,0.0271797,0.0279327,0.0290671,0.0298452,0.030774,0.0316524,0.032836,0.0338015,0.035081,0.0361298,0.0372416,0.0385663,0.0406079,0.0445343,0.0479157,0.050968,0.0532721,0.0561577,0.0592677,0.062147,0.0641229,0.0656526,0.0665215,0.067605,0.0681412,0.0683411,0.0694951,0.0699001,0.070293,0.0703202,0.0709518,0.0715799,0.072701,0.073654,0.0756873,0.0774033,0.0797454,0.082012,0.0840939,0.0869871,0.0913347,0.100563,0.116314,0.136163,0.153725,0.171117,0.188181,0.201746,0.212776,0.222704,0.233875,0.242768,0.251704,0.26016,0.268765,0.277175,0.286448,0.296223,0.306113
490000,0.2,0.1,0.5,0.75,74.261,50.625,38.001,0.15,0.025768,0.0264541,0.0273026,0.0281727,0.0289762,0.0300108,0.0309101,0.0318274,0.032941,0.0339575,0.0348905,0.0360147,0.0370423,0.0382519,0.0406572,0.0445048,0.0477272,0.0506777,0.053107,0.0561501,0.0589585,0.0622263,0.0639426,0.0654063,0.0666126,0.0669383,0.0682136,0.0688438,0.0693521,0.0699612,0.0700089,0.0702134,0.0704496,0.0716473,0.072704,0.0743616,0.0762331,0.0774852,0.0798152,0.0815078,0.0840829,0.0871044,0.0918175,0.100365,0.116719,0.13619,0.153489,0.170741,0.187797,0.201386,0.212223,0.223533,0.233715,0.242962,0.252269,0.259754,0.267928,0.277068,0.285869,0.295918,0.306434
500000,0.2,0.1,0.5,0.75,74.363,50.661,38.049,0.15,0.0260352,0.0268025,0.0275861,0.0283919,0.0290838,0.0300415,0.0309077,0.0317983,0.0328105,0.0338568,0.0348834,0.0359771,0.037001,0.038639,0.0405573,0.0445688,0.0477931,0.0505842,0.0535712,0.0561273,0.0592311,0.062108,0.0644091,0.0653101,0.066799,0.0671802,0.0681917,0.0684361,0.0692624,0.0699739,0.0702112,0.0701678,0.0705191,0.0709562,0.0718465,0.0734699,0.0753042,0.0776502,0.0797844,0.0818536,0.0840713,0.0870329,0.0916764,0.100515,0.116986,0.135885,0.153453,0.171676,0.187705,0.201212,0.212403,0.223269,0.233352,0.242838,0.251365,0.260261,0.268655,0.277041,0.285759,0.295528,0.306334
510000,0.2,0.1,0.5,0.75,74.275,50.676,37.913,0.15,0.0259165,0.0266523,0.02747,0.0282555,0.028909,0.0298626,0.0307683,0.0316835,0.0326508,0.0336769,0.0348249,0.0361653,0.037361,0.0384695,0.0407457,0.0444876,0.0477235,0.0506411,0.0531492,0.0561089,0.0593421,0.0617677,0.0639151,0.0659503,0.0665015,0.0672837,0.0680598,0.0686914,0.0693453,0.0700769,0.0696615,0.0702433,0.0704386,0.0710408,0.0719306,0.0737013,0.0754585,0.0773345,0.0796948,0.0817058,0.0843295,0.0871985,0.0914623,0.100921,0.116861,0.135775,0.153542,0.171165,0.187548,0.201094,0.212492,0.223709,0.233752,0.242811,0.251762,0.260053,0.268425,0.276813,0.286158,0.295773,0.306892
520000,0.2,0.1,0.5,0.75,74.263,50.725,37.926,0.15,0.0258189,0.0265696,0.0272903,0.0280933,0.029006,0.029866,0.0309341,0.0317217,0.0327838,0.0337039,0.0347642,0.0361185,0.037138,0.0386743,0.0405902,0.0447206,0.0478996,0.0507659,0.0534458,0.0562359,0.0590924,0.0617051,0.0639706,0.0656259,0.0664165,0.0672961,0.0679588,0.0688152,0.069609,0.0696601,0.0701726,0.0701803,0.0702142,0.0713468,0.0721884,0.0738882,0.0754856,0.0776787,0.0797781,0.0817041,0.0838645,0.0868444,0.0917495,0.100169,0.117716,0.135893,0.153027,0.171063,0.187445,0.201414,0.212993,0.223959,0.233395,0.242983,0.251558,0.259908,0.268055,0.276539,0.286547,0.296188,0.306391
530000,0.2,0.1,0.5,0.75,74.316,50.725,38.121,0.15,0.0257748,0.0266353,0.0275027,0.0283028,0.0292552,0.0300461,0.0310419,0.0320376,0.0329605,0.033987,0.0350892,0.0360258,0.0372609,0.0384146,0.0407139,0.0446612,0.0479399,0.0507358,0.0535161,0.0560971,0.0593661,0.061879,0.0640241,0.0655931,0.0664594,0.0675921,0.0681392,0.0687922,0.0695193,0.0698433,0.0699666,0.070034,0.0702933,0.0712966,0.0721464,0.073579,0.0756139,0.0776166,0.0797998,0.0817048,0.0841808,0.087164,0.0913766,0.100487,0.116583,0.135748,0.15309,0.171267,0.187418,0.201625,0.212806,0.223922,0.233546,0.243306,0.25118,0.259707,0.268226,0.276545,0.286213,0.295597,0.306488
540000,0.2,0.1,0.5,0.75,74.392,50.712,38.014,0.15,0.0259048,0.0266498,0.0273848,0.028349,0.0291818,0.029988,0.0308466,0.0318139,0.0327218,0.0338472,0.0350108,0.0359836,0.0370576,0.0385048,0.0408413,0.0444853,0.0478689,0.0508732,0.0534488,0.0564266,0.0593885,0.0620449,0.0641024,0.0656483,0.0664314,0.0675824,0.068016,0.068882,0.0692971,0.0698614,0.0702951,0.0702594,0.0703274,0.0709821,0.0721623,0.0736907,0.075308,0.0775142,0.079689,0.0817875,0.0840595,0.0869096,0.0914462,0.100361,0.116921,0.136321,0.153267,0.171266,0.187452,0.201063,0.212873,0.223795,0.233556,0.242845,0.251887,0.260225,0.268265,0.277394,0.286312,0.296167,0.307393
550000,0.2,0.1,0.5,0.75,74.277,50.688,38.014,0.15,0.0256306,0.0263821,0.0272492,0.0282176,0.0290435,0.0299408,0.0309961,0.0319202,0.0329723,0.0338695,0.0348644,0.0359304,0.0371757,0.0388907,0.0407617,0.0445375,0.0476227,0.0506356,0.0531818,0.0560567,0.0590565,0.0620004,0.064147,0.0659073,0.0665552,0.0674759,0.067836,0.0687855,0.0690278,0.0700052,0.0701281,0.0701661,0.0705974,0.0713116,0.0723083,0.0738524,0.0757143,0.0777917,0.079509,0.0814084,0.0838184,0.0870076,0.0913587,0.100412,0.116926,0.136321,0.153825,0.171422,0.187685,0.201206,0.212862,0.224165,0.233983,0.242918,0.251187,0.259723,0.268913,0.276939,0.28606,0.296187,0.306799
560000,0.2,0.1,0.5,0.75,74.324,50.733,37.956,0.15,0.0256942,0.0263961,0.0272236,0.0281408,0.0290634,0.0299664,0.0309309,0.0318961,0.0325809,0.0336855,0.0349948,0.0361139,0.0371715,0.0385265,0.0407041,0.04456,0.0479707,0.0509686,0.0534769,0.0560854,0.0593516,0.0619823,0.0640595,0.0655213,0.06652,0.0673346,0.0678321,0.0686333,0.0692669,0.0697484,0.0701466,0.0699764,0.0707632,0.0712844,0.0723408,0.0735681,0.075592,0.0776337,0.0799,0.0817892,0.0840661,0.0870373,0.0916603,0.100351,0.116565,0.135614,0.153591,0.1709,0.187433,0.20124,0.212844,0.223474,0.233983,0.242639,0.251389,0.260183,0.268307,0.27752,0.285913,0.296196,0.306676
570000,0.2,0.1,0.5,0.75,74.32,50.631,38.082,0.15,0.0259416,0.0267732,0.0275324,0.0283349,0.0291084,0.0300503,0.0309615,0.031987,0.032777,0.03386,0.0349914,0.0360164,0.0371093,0.0386113,0.0405697,0.0444207,0.0475084,0.050735,0.0531164,0.0563187,0.0592747,0.0618932,0.0641826,0.065627,0.0666572,0.0673993,0.0681549,0.0684345,0.0690808,0.0695882,0.0700377,0.0703305,0.0705931,0.0708969,0.0722903,0.0738446,0.0757497,0.0778792,0.0794606,0.0815843,0.083883,0.086554,0.0915441,0.100469,0.116695,0.135929,0.15335,0.171147,0.187435,0.200773,0.212694,0.22344,0.233866,0.243081,0.251891,0.260216,0.268522,0.276971,0.2862,0.296172,0.30661
580000,0.2,0.1,0.5,0.75,74.252,50.716,38.124,0.15,0.0258454,0.0267087,0.0274831,0.0283298,0.0291092,0.0300511,0.0310843,0.0321382,0.0329798,0.0339279,0.0350507,0.0359921,0.0373447,0.0386799,0.0406104,0.0446146,0.0478933,0.0505914,0.0533083,0.0563038,0.0588955,0.0618831,0.0639892,0.0655941,0.0667464,0.067324,0.0680589,0.0688815,0.0693682,0.0698323,0.0703499,0.0704071,0.0704449,0.0710412,0.0722923,0.0738267,0.0756661,0.077561,0.0796762,0.0818781,0.0839425,0.0870952,0.0914538,0.100102,0.116427,0.136072,0.153604,0.170883,0.187428,0.201435,0.212505,0.223187,0.233577,0.242637,0.251882,0.259698,0.268133,0.277077,0.286123,0.296016,0.306714
590000,0.2,0.1,0.5,0.75,74.368,50.753,38.104,0.15,0.0258877,0.0267167,0.027514,0.0283417,0.029227,0.0301028,0.0311219,0.0319012,0.0327725,0.0338908,0.0350199,0.0360727,0.0372648,0.0385118,0.0407778,0.0445831,0.0480618,0.0509691,0.0534556,0.0563765,0.0591167,0.0619963,0.0642489,0.0654885,0.0666671,0.0675068,0.0683349,0.0688874,0.0694939,0.0702139,0.0701204,0.0702296,0.0702772,0.0711337,0.0718915,0.0735586,0.0752881,0.0772573,0.0794075,0.0816288,0.0839789,0.0871465,0.0916066,0.100343,0.116681,0.136367,0.153391,0.1711,0.187871,0.20133,0.21274,0.223689,0.233206,0.24302,0.251673,0.260347,0.268616,0.27651,0.285604,0.296052,0.306052
600000,0.2,0.1,0.5,0.75,74.249,50.636,38.052,0.15,0.0257394,0.0266533,0.027498,0.028314,0.0291238,0.0299978,0.0309085,0.0318584,0.0328329,0.0339593,0.035019,0.0359467,0.0369948,0.0384441,0.0405747,0.0445017,0.0475909,0.0506629,0.0534087,0.056319,0.0591531,0.0615788,0.0639295,0.0653962,0.0664066,0.0674969,0.0680961,0.0687162,0.0695641,0.0695899,0.0701795,0.0702015,0.0705328,0.0713803,0.0725227,0.073626,0.0753248,0.0773192,0.0795766,0.0817009,0.0840354,0.087153,0.0915254,0.100701,0.116878,0.136002,0.153222,0.171261,0.187416,0.201636,0.213025,0.223497,0.233581,0.243254,0.251453,0.259866,0.268404,0.277087,0.28585,0.295841,0.306282
610000,0.2,0.1,0.5,0.75,74.278,50.742,38.113,0.15,0.0259143,0.0266806,0.0274333,0.028219,0.0292592,0.0300567,0.031029,0.0320541,0.0329496,0.0340518,0.0349923,0.036218,0.0373149,0.0387329,0.0407557,0.0446412,0.0476896,0.05075,0.0533482,0.056115,0.0590976,0.0620971,0.0641113,0.0656798,0.0664641,0.0673985,0.0680527,0.0686577,0.0690201,0.0698186,0.0700147,0.0704334,0.0703288,0.0709622,0.072259,0.0738832,0.0755692,0.0772839,0.0794826,0.0815154,0.0839362,0.086718,0.0912266,0.100348,0.116403,0.136387,0.153704,0.171213,0.187825,0.201649,0.212859,0.223495,0.233577,0.242431,0.251432,0.260389,0.268503,0.27668,0.286037,0.295571,0.306208
620000,0.2,0.1,0.5,0.75,74.274,50.69,38.027,0.15,0.0257709,0.0265342,0.0273571,0.0282609,0.0289469,0.030092,0.03089,0.0318648,0.0328684,0.0341334,0.0350975,0.0360797,0.0371961,0.0385647,0.0406283,0.0447938,0.0475026,0.0508193,0.0531184,0.0559985,0.0591359,0.061936,0.0640406,0.0658741,0.0666883,0.067545,0.0679341,0.0687991,0.0693878,0.0699828,0.0701603,0.0702309,0.0706235,0.0711544,0.0724124,0.0737017,0.0757234,0.0777348,0.079845,0.0818261,0.0841112,0.0870566,0.0919926,0.100701,0.116959,0.136045,0.153958,0.171281,0.187545,0.201714,0.213004,0.223811,0.233772,0.243266,0.25139,0.260091,0.267747,0.276819,0.286102,0.296801,0.307307
630000,0.2,0.1,0.5,0.75,74.288,50.697,37.964,0.15,0.0257724,0.0266014,0.0273668,0.0282394,0.0290188,0.0299118,0.0308755,0.031794,0.0327504,0.0338004,0.0348258,0.0359009,0.0372657,0.0386497,0.0407423,0.0445357,0.0477255,0.0508917,0.0532675,0.0560989,0.059179,0.061765,0.0640952,0.06571,0.0665019,0.0676328,0.0679988,0.0685876,0.0694603,0.0697184,0.0700405,0.0703506,0.0705704,0.0711375,0.0721365,0.0736623,0.0756689,0.0775999,0.0795148,0.081756,0.0839744,0.0872302,0.0916606,0.100247,0.116442,0.136065,0.153665,0.170889,0.187792,0.201425,0.212474,0.224123,0.234178,0.242925,0.251625,0.259925,0.268654,0.277272,0.285826,0.29619,0.306419
640000,0.2,0.1,0.5,0.75,74.286,50.703,38.054,0.15,0.0258213,0.026542,0.0273719,0.0281507,0.0290309,0.030055,0.0310316,0.0320239,0.0329517,0.0339673,0.0349272,0.0360522,0.0371455,0.0384919,0.0407692,0.0446302,0.0476557,0.0508332,0.0533672,0.0562357,0.0592041,0.061823,0.0638057,0.0655904,0.0668874,0.0675851,0.0678791,0.0685211,0.069408,0.0699647,0.0701099,0.0702576,0.0705194,0.0710989,0.0722588,0.0737556,0.0757008,0.0777794,0.0795654,0.0816121,0.0840054,0.0871059,0.0913563,0.100649,0.116974,0.135789,0.153536,0.171512,0.187696,0.201219,0.212606,0.223376,0.233618,0.243125,0.251676,0.259965,0.267714,0.276596,0.286003,0.295801,0.306486
650000,0.2,0.1,0.5,0.75,74.302,50.763,37.966,0.15,0.0259346,0.0266736,0.0274385,0.0282093,0.0290716,0.0299056,0.0308029,0.0318336,0.0327222,0.0338611,0.0349993,0.0362016,0.0374173,0.038473,0.0407743,0.0445941,0.0480676,0.0508054,0.053426,0.0562124,0.0591549,0.0618666,0.0641083,0.0656232,0.0664501,0.0676679,0.0681351,0.0685943,0.0694225,0.0700111,0.0703171,0.0703483,0.0705254,0.0713408,0.0720387,0.0736054,0.0754958,0.077607,0.0798481,0.0818023,0.0838302,0.0869296,0.0913818,0.10024,0.116349,0.13589,0.153669,0.171391,0.187404,0.201403,0.212859,0.223547,0.233831,0.242609,0.251473,0.260139,0.268399,0.276892,0.285863,0.295506,0.306335
660000,0.2,0.1,0.5,0.75,74.259,50.73,37.975,0.15,0.025933,0.026672,0.0273619,0.0281565,0.0290713,0.0299594,0.0308513,0.0317354,0.0329243,0.0337653,0.0349429,0.036252,0.0371943,0.0386663,0.040664,0.044642,0.047845,0.0506913,0.0534956,0.0560214,0.0590746,0.0619183,0.0640074,0.0655814,0.066356,0.0675345,0.0682085,0.0688643,0.0694164,0.0698325,0.0701608,0.0700639,0.070245,0.0711666,0.0722709,0.0736834,0.0755207,0.0773205,0.0795629,0.0820431,0.0839891,0.0871438,0.0920535,0.10053,0.116856,0.135686,0.153482,0.171008,0.187248,0.201062,0.212822,0.223785,0.233556,0.243268,0.251878,0.260481,0.268536,0.27682,0.285946,0.296379,0.306939
670000,0.2,0.1,0.5,0.75,74.27,50.723,38.06,0.15,0.0258657,0.0266456,0.0274729,0.0283366,0.0290971,0.0298865,0.0310981,0.0318966,0.0329781,0.0338906,0.0348887,0.0361121,0.0371749,0.0385956,0.0408094,0.0447064,0.0476365,0.0507995,0.0534133,0.0563058,0.0590558,0.0616056,0.0639854,0.0657089,0.0666681,0.0674916,0.0680969,0.0690161,0.0693224,0.0699252,0.0700746,0.0700791,0.0704737,0.0709863,0.0720993,0.073713,0.0755452,0.0773498,0.0793159,0.0815643,0.0840857,0.0871707,0.091775,0.100411,0.116917,0.135719,0.153641,0.171046,0.187166,0.201187,0.212801,0.224067,0.234075,0.242611,0.251593,0.26033,0.268185,0.277073,0.286437,0.295597,0.306347
680000,0.2,0.1,0.5,0.75,74.362,50.722,38.052,0.15,0.0257877,0.0266029,0.0274389,0.0282049,0.0290938,0.0302302,0.0309957,0.0318648,0.0327902,0.0337919,0.0349171,0.0359477,0.0371638,0.038444,0.0407403,0.0446594,0.0479241,0.0509201,0.0535253,0.0563495,0.0593221,0.0617965,0.0640097,0.0655727,0.0666681,0.0675323,0.0682252,0.0689352,0.0693657,0.0697996,0.0703809,0.0700723,0.0702901,0.0706687,0.0721685,0.0736484,0.0755552,0.0779159,0.0798889,0.0818113,0.0846167,0.0872417,0.0914363,0.100371,0.116473,0.135552,0.153852,0.171061,0.187517,0.201694,0.212499,0.223504,0.233632,0.243038,0.251006,0.260255,0.268485,0.276683,0.286585,0.295809,0.306787
690000,0.2,0.1,0.5,0.75,74.325,50.702,37.999,0.15,0.0257739,0.0265655,0.0274809,0.0282154,0.0290757,0.0299263,0.0308726,0.0318196,0.0329334,0.0338945,0.0348838,0.036081,0.0371613,0.0385607,0.040685,0.0447008,0.0477026,0.0508271,0.0532779,0.056071,0.0594321,0.0618242,0.0641112,0.0656624,0.0667662,0.0674864,0.068026,0.0688276,0.0692797,0.0698712,0.0701401,0.0702278,0.0707304,0.0709969,0.0721364,0.0739131,0.0757656,0.0775207,0.0794685,0.0817511,0.0839185,0.0868486,0.0914295,0.100562,0.116955,0.136097,0.153477,0.171434,0.187542,0.201224,0.212927,0.223252,0.233137,0.242608,0.251522,0.259582,0.268249,0.277043,0.286361,0.296015,0.306813
700000,0.2,0.1,0.5,0.75,74.218,50.666,37.937,0.15,0.025858,0.026613,0.0273958,0.0282676,0.0291448,0.0298087,0.0306923,0.031684,0.0327723,0.0336071,0.0348986,0.0360925,0.0372312,0.0386701,0.0406784,0.0445429,0.0474976,0.0507077,0.0531771,0.0560923,0.0590895,0.0618028,0.063822,0.0653904,0.0667154,0.0674814,0.0681606,0.0689326,0.0691028,0.0695269,0.0702914,0.0700705,0.0704089,0.0710784,0.0721348,0.0737206,0.0753781,0.0775523,0.0795945,0.0815272,0.0840505,0.0867517,0.0912952,0.100295,0.116601,0.135978,0.152975,0.171136,0.18732,0.200953,0.212621,0.22357,0.233648,0.243093,0.251767,0.260184,0.268029,0.276853,0.285563,0.296289,0.306761
710000,0.2,0.1,0.5,0.75,74.172,50.71,37.95,0.15,0.0258469,0.0266237,0.0271896,0.0280982,0.0289452,0.0299008,0.0308173,0.031887,0.0328824,0.034005,0.0349603,0.0361317,0.0370969,0.0385349,0.0407571,0.044647,0.0476548,0.0508948,0.0532881,0.0559424,0.0589235,0.0618264,0.0637964,0.0654999,0.0664168,0.0673148,0.0677928,0.0685987,0.069448,0.0697683,0.0700847,0.0700845,0.0704269,0.0715121,0.0722386,0.0737503,0.0754765,0.0779661,0.0800442,0.0818112,0.0840492,0.0870699,0.0913474,0.100624,0.116846,0.135749,0.153547,0.171187,0.18721,0.201075,0.21286,0.223624,0.233553,0.242878,0.251758,0.260274,0.26838,0.276901,0.28636,0.296158,0.306791
