Cm,Ch,Bm,Bh,T,sR,sG,sB
0.125,0.003,0,1,0.25,108.81,78.79,54.15
0.125,0.003,0,1,0.25,108.81,78.79,54.15
0.125,0.003,0,0.75,0.01,136.64,120.07,103.2
0.125,0.003,0,0.75,0.13,116.39,88.39,59.43
0.125,0.003,0,0.75,0.25,109.33,79.02,54.82
0.125,0.003,0,0.75,0.25,109.33,79.02,54.82
0.125,0.003,0.5,0,0.01,133.54,114.02,103.33
0.125,0.003,0.5,0,0.13,102.57,76.56,54.98
0.125,0.003,0.5,0,0.25,93.73,67.2,49.83
0.125,0.003,0.5,0,0.25,93.73,67.2,49.83
0.125,0.003,0.5,0.5,0.01,131.61,114.47,100.87
0.125,0.003,0.5,0.5,0.13,102.08,77.14,53.58
0.125,0.003,0.5,0.5,0.25,94.3,67.22,48.83
0.125,0.003,0.5,0.5,0.25,94.3,67.22,48.83
0.125,0.003,0.5,1,0.01,131.75,113.43,100.93
0.125,0.003,0.5,1,0.13,101.8,76.42,55
0.125,0.003,0.5,1,0.25,93.09,67.29,49.03
0.125,0.003,0.5,1,0.25,93.09,67.29,49.03
0.125,0.003,0.5,0.75,0.01,131.83,114.7,100.92
0.125,0.003,0.5,0.75,0.13,101.37,76.12,54.5
0.125,0.003,0.5,0.75,0.25,93.61,67.12,49.46
0.125,0.003,0.5,0.75,0.25,93.61,67.12,49.46
0.125,0.003,1,0,0.01,127.99,113.33,97.43
0.125,0.003,1,0,0.13,89.41,67.15,52.87
0.125,0.003,1,0,0.25,81.26,59.24,49.16
0.125,0.003,1,0,0.25,81.26,59.24,49.16
0.125,0.003,1,0.5,0.01,127.51,111.95,98.24
0.125,0.003,1,0.5,0.13,88.82,67.75,52.78
0.125,0.003,1,0.5,0.25,82.17,59.94,48.45
0.125,0.003,1,0.5,0.25,82.17,59.94,48.45
0.125,0.003,1,1,0.01,126.84,111.73,99.36
0.125,0.003,1,1,0.13,89.09,68.28,52.64
0.125,0.003,1,1,0.25,80.69,59.29,48.53
0.125,0.003,1,1,0.25,80.69,59.29,48.53
0.125,0.003,1,0.75,0.01,128.38,111.54,98.1
0.125,0.003,1,0.75,0.13,88.54,67.46,53.65
0.125,0.003,1,0.75,0.25,81.81,59.23,49.09
0.125,0.003,1,0.75,0.25,81.81,59.23,49.09
0.125,0.003,0.01,0,0.01,134.2,118.82,105.32
0.125,0.003,0.01,0,0.13,114.17,87.58,59.88
0.125,0.003,0.01,0,0.25,107.39,78.93,54.78
0.125,0.003,0.01,0,0.25,107.39,78.93,54.78
0.125,0.003,0.01,0.5,0.01,134.7,117.26,105.41
0.125,0.003,0.01,0.5,0.13,113.87,88.04,59.94
0.125,0.003,0.01,0.5,0.25,108.09,78.64,54.6
0.125,0.003,0.01,0.5,0.25,108.09,78.64,54.6
0.125,0.003,0.01,1,0.01,135.32,117.17,105.13
0.125,0.003,0.01,1,0.13,113.72,88.3,59.51
0.125,0.003,0.01,1,0.25,106.3,78.99,55.55
0.125,0.003,0.01,1,0.25,106.3,78.99,55.55
0.125,0.003,0.01,0.75,0.01,134.59,117.58,105.21
0.125,0.003,0.01,0.75,0.13,115.96,88.76,59.23
0.125,0.003,0.01,0.75,0.25,112.07,79.34,55.33
0.125,0.003,0.01,0.75,0.25,112.07,79.34,55.33
0.125,0.003,0.5,0,0.01,135.62,117.29,101.35
0.125,0.003,0.5,0,0.13,104.95,76.93,55.35
0.125,0.003,0.5,0,0.25,93.3,69.07,51.4
0.125,0.003,0.5,0,0.25,93.3,69.07,51.4
0.125,0.003,0.5,0.5,0.01,134.41,115.56,100.98
0.125,0.003,0.5,0.5,0.13,103.94,77.13,55.67
0.125,0.003,0.5,0.5,0.25,93.54,68.35,51.63
0.125,0.003,0.5,0.5,0.25,93.54,68.35,51.63
0.125,0.003,0.5,1,0.01,133.62,115.11,100.92
0.125,0.003,0.5,1,0.13,104.97,76.78,55.24
0.125,0.003,0.5,1,0.25,93.6,69.06,51.41
0.125,0.003,0.5,1,0.25,93.6,69.06,51.41
0.125,0.003,0.5,0.75,0.01,134.21,114.85,101.06
0.125,0.003,0.5,0.75,0.13,105.68,77.27,55.21
0.125,0.003,0.5,0.75,0.25,92.4,68.72,51.51
0.125,0.003,0.5,0.75,0.25,92.4,68.72,51.51
0.125,0.003,1,0,0.01,128.16,111.77,101.41
0.125,0.003,1,0,0.13,91.43,68.16,51.57
0.125,0.003,1,0,0.25,82.14,60.75,47.58
0.125,0.003,1,0,0.25,82.14,60.75,47.58
0.125,0.003,1,0.5,0.01,128.44,110.28,101.42
0.125,0.003,1,0.5,0.13,90.41,68.22,50.77
0.125,0.003,1,0.5,0.25,81.58,61.27,48.44
0.125,0.003,1,0.5,0.25,81.58,61.27,48.44
0.125,0.003,1,1,0.01,129.55,110.36,101.19
0.125,0.003,1,1,0.13,89.63,65.52,51.33
0.125,0.003,1,1,0.25,76.59,60.02,44.77
0.125,0.003,1,1,0.25,76.59,60.02,44.77
0.125,0.003,1,0.75,0.01,122.12,110.47,100.97
0.125,0.003,1,0.75,0.13,90.05,66.26,49.24
0.125,0.003,1,0.75,0.25,77.28,60.33,44.6
0.125,0.003,1,0.75,0.25,77.28,60.33,44.6
0.125,0.02,0,0,0.01,130.32,103.11,78.87
0.125,0.02,0,0,0.13,112.58,81.95,55.23
0.125,0.02,0,0,0.25,105.3,75.03,53.73
0.125,0.02,0,0,0.25,105.3,75.03,53.73
0.125,0.02,0,0.5,0.01,128.08,101.04,81.52
0.125,0.02,0,0.5,0.13,109.93,80.17,55.34
0.125,0.02,0,0.5,0.25,106.71,75.76,53.49
0.125,0.02,0,0.5,0.25,106.71,75.76,53.49
0.125,0.02,0,1,0.01,125.81,100.48,84.92
0.125,0.02,0,1,0.13,110.67,79.2,56.09
0.125,0.02,0,1,0.25,106.53,75.75,53.64
0.125,0.02,0,1,0.25,106.53,75.75,53.64
0.125,0.02,0,0.75,0.01,128.55,100.47,83.89
0.125,0.02,0,0.75,0.13,110.1,79.78,56.61
0.125,0.02,0,0.75,0.25,106.5,76.12,54.03
0.125,0.02,0,0.75,0.25,106.5,76.12,54.03
0.125,0.02,0.5,0,0.01,119.96,100.3,76.88
0.125,0.02,0.5,0,0.13,96.11,70.43,53.37
0.125,0.02,0.5,0,0.25,90.79,63.92,50.92
0.125,0.02,0.5,0,0.25,90.79,63.92,50.92
0.125,0.02,0.5,0.5,0.01,120.4,98.03,81.1
0.125,0.02,0.5,0.5,0.13,96.59,70.54,52.32
0.125,0.02,0.5,0.5,0.25,89.19,64.17,50.34
0.125,0.02,0.5,0.5,0.25,90.74,64.31,50.26
0.125,0.02,0.5,1,0.01,118.74,96.46,82.45
0.125,0.02,0.5,1,0.13,95.99,70.55,53.03
0.125,0.02,0.5,1,0.25,86.89,67.28,49.65
0.125,0.02,0.5,1,0.25,86.89,67.28,49.65
0.125,0.02,0.5,0.75,0.01,120.17,95.7,81.13
0.125,0.02,0.5,0.75,0.13,96.9,71.34,52.84
0.125,0.02,0.5,0.75,0.25,88.12,67.57,49.86
0.125,0.02,0.5,0.75,0.25,88.12,67.57,49.86
0.125,0.02,1,0,0.01,117.38,95.55,76.32
0.125,0.02,1,0,0.13,88.76,64.91,48.12
0.125,0.02,1,0,0.25,80,58.84,45.67
0.125,0.02,1,0,0.25,80,58.84,45.67
0.125,0.02,1,0.5,0.01,114.92,95.12,77.14
0.125,0.02,1,0.5,0.13,85.18,63.55,49.55
0.125,0.02,1,0.5,0.25,81.11,58.33,45.82
0.125,0.02,1,0.5,0.25,81.11,58.33,45.82
0.125,0.02,1,1,0.01,115.59,95.45,79.53
0.125,0.02,1,1,0.13,87.93,63.14,50.41
0.125,0.02,1,1,0.25,80.93,58.14,45.97
0.125,0.02,1,1,0.25,80.93,58.14,45.97
0.125,0.02,1,0.75,0.01,115.02,94.85,77.61
0.125,0.02,1,0.75,0.13,86.74,63.46,49.44
0.125,0.02,1,0.75,0.25,80.58,57.3,44.89
0.125,0.02,1,0.75,0.25,80.58,57.3,44.89
0.125,0.02,0.01,0,0.01,128.14,103.72,80.44
0.125,0.02,0.01,0,0.13,110.59,82.5,57.07
0.125,0.02,0.01,0,0.25,106.68,76.37,54.31
0.125,0.02,0.01,0,0.25,106.68,76.37,54.31
0.125,0.02,0.01,0.5,0.01,124.82,101.17,81
0.125,0.02,0.01,0.5,0.13,108.92,82.11,57.96
0.125,0.02,0.01,0.5,0.25,105.64,75.58,53.64
0.125,0.02,0.01,0.5,0.25,103.9,74.08,53.12
0.125,0.02,0.01,1,0.01,124.56,99.65,85.19
0.125,0.02,0.01,1,0.13,110.73,80.08,56.52
0.125,0.02,0.01,1,0.25,104.34,74.65,52.88
0.125,0.02,0.01,1,0.25,104.34,74.65,52.88
0.125,0.02,0.01,0.75,0.01,121.75,100.24,81.87
0.125,0.02,0.01,0.75,0.13,111.47,79.15,55.97
0.125,0.02,0.01,0.75,0.25,107.36,74.83,53.1
0.125,0.02,0.01,0.75,0.25,107.36,74.83,53.1
0.125,0.02,0.5,0,0.01,122.31,97.43,78.64
0.125,0.02,0.5,0,0.13,97.61,70.32,52.77
0.125,0.02,0.5,0,0.25,89.46,64.26,50.51
0.125,0.02,0.5,0,0.25,89.46,64.26,50.51
0.125,0.02,0.5,0.5,0.01,120.99,97.14,79.17
0.125,0.02,0.5,0.5,0.13,96.21,71.3,53.09
0.125,0.02,0.5,0.5,0.25,89.62,64.66,50.83
0.125,0.02,0.5,0.5,0.25,89.62,64.66,50.83
0.125,0.02,0.5,1,0.01,115.77,95.6,82.74
0.125,0.02,0.5,1,0.13,96.21,70.05,53.63
0.125,0.02,0.5,1,0.25,89.2,63.88,50.39
0.125,0.02,0.5,1,0.25,89.2,63.88,50.39
0.125,0.02,0.5,0.75,0.01,120.32,95.85,80.03
0.125,0.02,0.5,0.75,0.13,95.46,71.66,53.55
0.125,0.02,0.5,0.75,0.25,89.82,63.17,50.82
0.125,0.02,0.5,0.75,0.25,89.82,63.17,50.82
0.125,0.02,1,0,0.01,116.98,95.7,77.38
0.125,0.02,1,0,0.13,87.33,63.54,48.84
0.125,0.02,1,0,0.25,77.94,57.89,47.3
0.125,0.02,1,0,0.25,77.94,57.89,47.3
0.125,0.02,1,0.5,0.01,115.2,94.74,76.14
0.125,0.02,1,0.5,0.13,86.68,64.47,48.52
0.125,0.02,1,0.5,0.25,79.99,57.8,45.73
0.125,0.02,1,0.5,0.25,79.99,57.8,45.73
0.125,0.02,1,1,0.01,119.81,97.3,82.59
0.125,0.02,1,1,0.13,87.53,63.11,50.39
0.125,0.02,1,1,0.25,80.28,57.26,45.75
0.125,0.02,1,1,0.25,80.28,57.26,45.75
0.125,0.02,1,0.75,0.01,120.48,98.78,79.96
0.125,0.02,1,0.75,0.13,87.79,62.42,50.2
0.125,0.02,1,0.75,0.25,80.53,57.38,45.18
0.125,0.02,1,0.75,0.25,80.53,57.38,45.18
0.125,0.07,0,0,0.01,122.48,79.96,59.06
0.125,0.07,0,0,0.13,109.61,75.42,54.34
0.125,0.07,0,0,0.25,105.2,74.24,52.5
0.125,0.07,0,0,0.25,105.2,74.24,52.5
0.125,0.07,0,0.5,0.01,116.11,79.08,64.69
0.125,0.07,0,0.5,0.13,107.04,75.33,55.31
0.125,0.07,0,0.5,0.25,102.76,74.61,53.56
0.125,0.07,0,0.5,0.25,102.76,74.61,53.56
0.125,0.07,0,1,0.01,111.05,78.19,71.28
0.125,0.07,0,1,0.13,106.14,75.52,56.11
0.125,0.07,0,1,0.25,103.22,73.45,55.1
0.125,0.07,0,1,0.25,103.22,73.45,55.1
0.125,0.07,0,0.75,0.01,115.81,77.45,65.56
0.125,0.07,0,0.75,0.13,106.73,74.65,56.3
0.125,0.07,0,0.75,0.25,103.58,74.07,54.42
0.125,0.07,0,0.75,0.25,103.58,74.07,54.42
0.125,0.07,0.5,0,0.01,117.21,76.85,55.85
0.125,0.07,0.5,0,0.13,96.71,65.25,49.99
0.125,0.07,0.5,0,0.25,90.81,65.34,47.6
0.125,0.07,0.5,0,0.25,90.81,65.34,47.6
0.125,0.07,0.5,0.5,0.01,114.06,76.48,61.95
0.125,0.07,0.5,0.5,0.13,96.75,65.47,50.23
0.125,0.07,0.5,0.5,0.25,90.45,64.99,48.15
0.125,0.07,0.5,0.5,0.25,89,62.95,49.67
0.125,0.07,0.5,1,0.01,109.2,73.43,67.99
0.125,0.07,0.5,1,0.13,92.93,64.21,53.67
0.125,0.07,0.5,1,0.25,89.97,62.98,49.95
0.125,0.07,0.5,1,0.25,89.97,62.98,49.95
0.125,0.07,0.5,0.75,0.01,108.9,74.71,63.36
0.125,0.07,0.5,0.75,0.13,94.37,63.74,53.57
0.125,0.07,0.5,0.75,0.25,89.9,63,50.55
0.125,0.07,0.5,0.75,0.25,89.9,63,50.55
0.125,0.07,1,0,0.01,111.58,73.93,52.57
0.125,0.07,1,0,0.13,88.97,58.78,47.52
0.125,0.07,1,0,0.25,80.45,55.1,48.86
0.125,0.07,1,0,0.25,80.45,55.1,48.86
0.125,0.07,1,0.5,0.01,108.25,71.8,57.65
0.125,0.07,1,0.5,0.13,87.51,58.65,47.68
0.125,0.07,1,0.5,0.25,78.37,55.81,48.49
0.125,0.07,1,0.5,0.25,78.37,55.81,48.49
0.125,0.07,1,1,0.01,107.39,70.46,67.66
0.125,0.07,1,1,0.13,85.19,58.77,49.46
0.125,0.07,1,1,0.25,78.32,55.96,47.98
0.125,0.07,1,1,0.25,78.32,55.96,47.98
0.125,0.07,1,0.75,0.01,107.04,71.6,61.35
0.125,0.07,1,0.75,0.13,85.72,58.14,48.86
0.125,0.07,1,0.75,0.25,78.95,55.71,48.46
0.125,0.07,1,0.75,0.25,78.95,55.71,48.46
0.125,0.07,0.01,0,0.01,119.64,80.89,58.24
0.125,0.07,0.01,0,0.13,108.72,73.01,55.75
0.125,0.07,0.01,0,0.25,104.12,72.63,52.38
0.125,0.07,0.01,0,0.25,104.12,72.63,52.38
0.125,0.07,0.01,0.5,0.01,116.55,77.13,62.67
0.125,0.07,0.01,0.5,0.13,107.79,72.44,55.26
0.125,0.07,0.01,0.5,0.25,103.95,73.31,53.38
0.125,0.07,0.01,0.5,0.25,103.95,73.31,53.38
0.125,0.07,0.01,1,0.01,113.98,74.72,70.45
0.125,0.07,0.01,1,0.13,104.15,72.42,56.35
0.125,0.07,0.01,1,0.25,101.25,72.38,53.22
0.125,0.07,0.01,1,0.25,101.25,72.38,53.22
0.125,0.07,0.01,0.75,0.01,112.13,76.63,64.18
0.125,0.07,0.01,0.75,0.13,104.26,72.28,53.26
0.125,0.07,0.01,0.75,0.25,101.38,72.88,53.32
0.125,0.07,0.01,0.75,0.25,101.38,72.88,53.32
0.125,0.07,0.5,0,0.01,112.91,75.41,56.32
0.125,0.07,0.5,0,0.13,94.89,63.79,49.97
0.125,0.07,0.5,0,0.25,87.87,60.82,47.88
0.125,0.07,0.5,0,0.25,87.87,60.82,47.88
0.125,0.07,0.5,0.5,0.01,109.87,73.09,59.84
0.125,0.07,0.5,0.5,0.13,92.5,63.97,50.29
0.125,0.07,0.5,0.5,0.25,86.95,61.59,48.63
0.125,0.07,0.5,0.5,0.25,86.95,61.59,48.63
0.125,0.07,0.5,1,0.01,106.7,70.76,65.88
0.125,0.07,0.5,1,0.13,91.98,62.61,51.28
0.125,0.07,0.5,1,0.25,87.92,61.66,48.46
0.125,0.07,0.5,1,0.25,87.92,61.66,48.46
0.125,0.07,0.5,0.75,0.01,107.93,71.75,62.32
0.125,0.07,0.5,0.75,0.13,92.16,63.08,51.24
0.125,0.07,0.5,0.75,0.25,85.16,60.85,49
0.125,0.07,0.5,0.75,0.25,85.16,60.85,49
0.125,0.07,1,0,0.01,109.5,72.68,54.09
0.125,0.07,1,0,0.13,83.9,56.75,45.69
0.125,0.07,1,0,0.25,77.71,53.92,45.42
0.125,0.07,1,0,0.25,77.71,53.92,45.42
0.125,0.07,1,0.5,0.01,107.08,70.66,58.55
0.125,0.07,1,0.5,0.13,85.18,55.25,47.2
0.125,0.07,1,0.5,0.25,75.27,53.78,46.21
0.125,0.07,1,0.5,0.25,75.27,53.78,46.21
0.125,0.07,1,1,0.01,103.45,69.36,64.42
0.125,0.07,1,1,0.13,82.7,55.23,47.7
0.125,0.07,1,1,0.25,74.8,54.37,46.7
0.125,0.07,1,1,0.25,74.8,54.37,46.7
0.125,0.07,1,0.75,0.01,105.87,70.75,61
0.125,0.07,1,0.75,0.13,82.12,57.08,47.61
0.125,0.07,1,0.75,0.25,74.97,55.3,46.18
0.125,0.07,1,0.75,0.25,74.97,55.3,46.18
0.125,0.16,0,0,0.01,111.41,60.29,45.13
0.125,0.16,0,0,0.13,104.99,67.58,51.76
0.125,0.16,0,0,0.25,102.38,69.52,52.12
0.125,0.16,0,0,0.25,102.38,69.52,52.12
0.125,0.16,0,0.5,0.01,103.53,59.16,48.6
0.125,0.16,0,0.5,0.13,101.83,68.07,51.98
0.125,0.16,0,0.5,0.25,102.47,70.03,51.56
0.125,0.16,0,0.5,0.25,102.47,70.03,51.56
0.125,0.16,0,1,0.01,97.23,57.84,57.82
0.125,0.16,0,1,0.13,97.36,67.02,52.6
0.125,0.16,0,1,0.25,98.4,69.95,51.85
0.125,0.16,0,1,0.25,98.4,69.95,51.85
0.125,0.16,0,0.75,0.01,101.22,57.16,52.91
0.125,0.16,0,0.75,0.13,98.97,66.85,53.38
0.125,0.16,0,0.75,0.25,98.46,70.32,51.48
0.125,0.16,0,0.75,0.25,98.46,70.32,51.48
0.125,0.16,0.5,0,0.01,109.64,57.84,43.41
0.125,0.16,0.5,0,0.13,90.92,57.63,49.64
0.125,0.16,0.5,0,0.25,85.89,60.15,47.95
0.125,0.16,0.5,0,0.25,85.89,60.15,47.95
0.125,0.16,0.5,0.5,0.01,101.19,55.23,48.24
0.125,0.16,0.5,0.5,0.13,89.49,58.24,48.91
0.125,0.16,0.5,0.5,0.25,85.03,58.72,48.85
0.125,0.16,0.5,0.5,0.25,85.03,58.72,48.85
0.125,0.16,0.5,1,0.01,93.18,53.06,57.23
0.125,0.16,0.5,1,0.13,85.94,57.81,50.5
0.125,0.16,0.5,1,0.25,84.38,58.85,49.93
0.125,0.16,0.5,1,0.25,84.38,58.85,49.93
0.125,0.16,0.5,0.75,0.01,98.18,54.15,50.5
0.125,0.16,0.5,0.75,0.13,87.99,57.15,49.21
0.125,0.16,0.5,0.75,0.25,85.94,57.83,49.33
0.125,0.16,0.5,0.75,0.25,85.94,57.83,49.33
0.125,0.16,1,0,0.01,106.81,53.7,43.31
0.125,0.16,1,0,0.13,82.67,53.53,46.02
0.125,0.16,1,0,0.25,76.29,54.02,45.64
0.125,0.16,1,0,0.25,76.23,54.02,45.64
0.125,0.16,1,0.5,0.01,97.82,54,46.5
0.125,0.16,1,0.5,0.13,80.19,53.19,46.75
0.125,0.16,1,0.5,0.25,74.22,54.28,46.68
0.125,0.16,1,0.5,0.25,74.22,54.28,46.68
0.125,0.16,1,1,0.01,90.22,53.56,53.97
0.125,0.16,1,1,0.13,76.28,54.37,45.87
0.125,0.16,1,1,0.25,74.62,54.96,44.87
0.125,0.16,1,1,0.25,74.62,54.96,44.87
0.125,0.16,1,0.75,0.01,94.34,52.75,49.05
0.125,0.16,1,0.75,0.13,78.49,53.91,46.01
0.125,0.16,1,0.75,0.25,74.94,54.24,47.02
0.125,0.16,1,0.75,0.25,74.94,54.24,47.02
0.125,0.16,0.01,0,0.01,112.67,58.95,45.06
0.125,0.16,0.01,0,0.13,105.38,69.05,51.69
0.125,0.16,0.01,0,0.25,101.72,70.91,52.69
0.125,0.16,0.01,0,0.25,101.72,70.91,52.69
0.125,0.16,0.01,0.5,0.01,104.75,57.46,49.81
0.125,0.16,0.01,0.5,0.13,102.13,67.37,53.35
0.125,0.16,0.01,0.5,0.25,99.75,70.37,53.3
0.125,0.16,0.01,0.5,0.25,99.75,70.37,53.3
0.125,0.16,0.01,1,0.01,98.2,58.08,57.2
0.125,0.16,0.01,1,0.13,99.21,67.59,54.32
0.125,0.16,0.01,1,0.25,98.05,71.28,52.64
0.125,0.16,0.01,1,0.25,98.05,71.28,52.64
0.125,0.16,0.01,0.75,0.01,99.89,57.6,52.72
0.125,0.16,0.01,0.75,0.13,100.35,67.63,53.56
0.125,0.16,0.01,0.75,0.25,100.05,69.84,53.32
0.125,0.16,0.01,0.75,0.25,100.05,69.84,53.32
0.125,0.16,0.5,0,0.01,108.67,55.96,45.97
0.125,0.16,0.5,0,0.13,92.85,59.3,48.84
0.125,0.16,0.5,0,0.25,86.9,59.7,49.93
0.125,0.16,0.5,0,0.25,86.9,59.7,49.93
0.125,0.16,0.5,0.5,0.01,99.97,55.12,48.48
0.125,0.16,0.5,0.5,0.13,89.34,60.11,49.54
0.125,0.16,0.5,0.5,0.25,84.95,60.01,49.9
0.125,0.16,0.5,0.5,0.25,84.95,60.01,49.9
0.125,0.16,0.5,1,0.01,94.16,54.19,56.04
0.125,0.16,0.5,1,0.13,85.92,60.18,48.93
0.125,0.16,0.5,1,0.25,86.97,59.23,49.46
0.125,0.16,0.5,1,0.25,87.6,61.47,50.06
0.125,0.16,0.5,0.75,0.01,98.17,54.83,51.94
0.125,0.16,0.5,0.75,0.13,88.22,59,51.51
0.125,0.16,0.5,0.75,0.25,87.35,61.73,49.26
0.125,0.16,0.5,0.75,0.25,87.35,61.73,49.26
0.125,0.16,1,0,0.01,108.16,54.33,43.66
0.125,0.16,1,0,0.13,83.79,54.74,47.77
0.125,0.16,1,0,0.25,77.96,54.9,44.58
0.125,0.16,1,0,0.25,77.96,54.9,44.58
0.125,0.16,1,0.5,0.01,100.49,54.07,46.34
0.125,0.16,1,0.5,0.13,82.67,55.71,48.15
0.125,0.16,1,0.5,0.25,74.29,55.49,45.62
0.125,0.16,1,0.5,0.25,74.29,55.49,45.62
0.125,0.16,1,1,0.01,93.88,52.87,53.87
0.125,0.16,1,1,0.13,78.55,55.28,47.36
0.125,0.16,1,1,0.25,73.44,54.17,45.64
0.125,0.16,1,1,0.25,73.44,54.17,45.64
0.125,0.16,1,0.75,0.01,96.38,53.52,48.7
0.125,0.16,1,0.75,0.13,79.52,54.84,47.73
0.125,0.16,1,0.75,0.25,74.36,54.46,45.47
0.125,0.16,1,0.75,0.25,74.36,54.46,45.47
0.125,0.32,0,0,0.01,109.48,47.05,40.42
0.125,0.32,0,0,0.13,104.19,65.07,52.11
0.125,0.32,0,0,0.25,102,67.46,53.72
0.125,0.32,0,0,0.25,102,67.46,53.72
0.125,0.32,0,0.5,0.01,95.8,46.25,42.43
0.125,0.32,0,0.5,0.13,97.43,65.46,53.56
0.125,0.32,0,0.5,0.25,100.39,69.06,53.85
0.125,0.32,0,0.5,0.25,100.39,69.06,53.85
0.125,0.32,0,1,0.01,86.5,47.13,48.1
0.125,0.32,0,1,0.13,94.49,66.34,54.13
0.125,0.32,0,1,0.25,96.3,69.4,54.68
0.125,0.32,0,1,0.25,96.3,69.4,54.68
0.125,0.32,0,0.75,0.01,90.69,46.55,44.71
0.125,0.32,0,0.75,0.13,93.93,66.24,53.19
0.125,0.32,0,0.75,0.25,98.39,69.17,53.29
0.125,0.32,0,0.75,0.25,98.39,69.17,53.29
0.125,0.32,0.5,0,0.01,105.76,45.61,37.33
0.125,0.32,0.5,0,0.13,90.22,57.05,49.45
0.125,0.32,0.5,0,0.25,88.4,58.51,50.49
0.125,0.32,0.5,0,0.25,88.4,58.51,50.49
0.125,0.32,0.5,0.5,0.01,91.75,48.41,40.84
0.125,0.32,0.5,0.5,0.13,84.22,61.07,50.98
0.125,0.32,0.5,0.5,0.25,84.17,63.11,51.34
0.125,0.32,0.5,0.5,0.25,84.17,63.11,51.34
0.125,0.32,0.5,1,0.01,82.01,47.31,48.64
0.125,0.32,0.5,1,0.13,84.45,61.25,51.66
0.125,0.32,0.5,1,0.25,84.15,63.03,51.74
0.125,0.32,0.5,1,0.25,84.15,63.03,51.74
0.125,0.32,0.5,0.75,0.01,87.07,47.46,44.89
0.125,0.32,0.5,0.75,0.13,84.51,60.2,51.57
0.125,0.32,0.5,0.75,0.25,84.28,63.19,51.82
0.125,0.32,0.5,0.75,0.25,84.28,63.19,51.82
0.125,0.32,1,0,0.01,102.39,46.01,39.24
0.125,0.32,1,0,0.13,80.12,54.25,48.86
0.125,0.32,1,0,0.25,76,56.65,49.61
0.125,0.32,1,0,0.25,76,56.65,49.61
0.125,0.32,1,0.5,0.01,87.09,45.39,41.73
0.125,0.32,1,0.5,0.13,76.08,55.17,48.05
0.125,0.32,1,0.5,0.25,74.17,56.62,48.67
0.125,0.32,1,0.5,0.25,74.17,56.62,48.67
0.125,0.32,1,1,0.01,79.46,45.06,45.18
0.125,0.32,1,1,0.13,74.05,55.69,49.09
0.125,0.32,1,1,0.25,74,56.5,49.79
0.125,0.32,1,1,0.25,74,56.5,49.79
0.125,0.32,1,0.75,0.01,82.61,45.13,42.99
0.125,0.32,1,0.75,0.13,76.08,55.25,47.99
0.125,0.32,1,0.75,0.25,74.6,56.92,48.49
0.125,0.32,1,0.75,0.25,74.6,56.92,48.49
0.125,0.32,0.01,0,0.01,108.3,51.47,40.62
0.125,0.32,0.01,0,0.13,105.19,69.03,54.55
0.125,0.32,0.01,0,0.25,104.08,70.77,54.09
0.125,0.32,0.01,0,0.25,104.08,70.77,54.09
0.125,0.32,0.01,0.5,0.01,94.58,51.02,44.16
0.125,0.32,0.01,0.5,0.13,99.45,67.24,55.49
0.125,0.32,0.01,0.5,0.25,99.78,71.4,55.31
0.125,0.32,0.01,0.5,0.25,99.78,71.4,55.31
0.125,0.32,0.01,1,0.01,84.69,49.75,49.71
0.125,0.32,0.01,1,0.13,97.02,68.03,55.41
0.125,0.32,0.01,1,0.25,97.41,70.66,54.39
0.125,0.32,0.01,1,0.25,97.41,70.66,54.39
0.125,0.32,0.01,0.75,0.01,89.51,49.57,47.65
0.125,0.32,0.01,0.75,0.13,95.6,68.56,56.09
0.125,0.32,0.01,0.75,0.25,98.09,72.17,55.2
0.125,0.32,0.01,0.75,0.25,98.09,72.17,55.2
0.125,0.32,0.5,0,0.01,104.14,48.34,41.04
0.125,0.32,0.5,0,0.13,90.88,60.6,49.42
0.125,0.32,0.5,0,0.25,86.29,63.49,51.15
0.125,0.32,0.5,0,0.25,86.29,63.49,51.15
0.125,0.32,0.5,0.5,0.01,90.66,47.22,43.56
0.125,0.32,0.5,0.5,0.13,86.46,59.93,49.46
0.125,0.32,0.5,0.5,0.25,86.26,63.43,51.85
0.125,0.32,0.5,0.5,0.25,86.26,63.43,51.85
0.125,0.32,0.5,1,0.01,81.86,47.01,48.83
0.125,0.32,0.5,1,0.13,84.82,60.18,51.58
0.125,0.32,0.5,1,0.25,84.46,63.94,52.8
0.125,0.32,0.5,1,0.25,84.46,63.94,52.8
0.125,0.32,0.5,0.75,0.01,87.23,47.18,45.77
0.125,0.32,0.5,0.75,0.13,84.18,60.57,51.06
0.125,0.32,0.5,0.75,0.25,85.16,63.44,52.37
0.125,0.32,0.5,0.75,0.25,85.16,63.44,52.37
0.125,0.32,1,0,0.01,100.78,43.48,39.57
0.125,0.32,1,0,0.13,80.89,53.38,48.47
0.125,0.32,1,0,0.25,76.48,54.37,48.1
0.125,0.32,1,0,0.25,76.48,54.37,48.1
0.125,0.32,1,0.5,0.01,87.74,43.79,42.09
0.125,0.32,1,0.5,0.13,78.14,54.33,48.26
0.125,0.32,1,0.5,0.25,74.39,55.57,47.8
0.125,0.32,1,0.5,0.25,74.39,55.57,47.8
0.125,0.32,1,1,0.01,80.43,43.35,47.22
0.125,0.32,1,1,0.13,76.26,54.15,49.18
0.125,0.32,1,1,0.25,74.79,55.34,47.04
0.125,0.32,1,1,0.25,74.79,55.34,47.04
