x,y,W
-0.0205495,0.0184422,0.0809117
-0.628143,-0.0604613,0.0283175
-0.0998173,0.00987395,0.00813563
-0.125699,0.197549,0.130196
-0.168904,0.0543692,0.0331605
-0.242336,-0.492429,0.107203
4.55919,1.98433,0.00919363
5.90705,2.36435,0.00170885
-9.59481,-3.6161,0.0562635
0.226207,0.915479,0.0191694
-0.0784372,-0.822619,0.0262733
0.0612502,0.101476,0.0733682
0.243625,0.189844,0.109609
-0.0760687,-0.0622917,0.0174892
-1.4834,-0.491981,0.0684715
0.0958873,0.187897,0.219989
0.331359,-0.0864906,0.0732557
-0.551218,-0.113362,0.0331035
-4.38404,-4.64037,0.00499095
2.82886,3.273,0.00664541
-0.360546,-0.17137,0.0379595
-0.0127331,-0.163034,0.129399
-0.256664,0.0402036,0.0250392
0.119738,0.445095,0.0161216
-0.165174,1.32053,0.00134967
-0.0367366,-0.190066,0.349093
0.187706,-0.0716229,0.0736191
0.35546,-0.337329,0.065626
0.200215,-0.141082,0.225327
0.0274693,-0.140502,0.0202404
0.00410417,-0.00317992,0.512954
0.230206,1.97588,0.0230416
1.27439,1.29802,0.00244455
0.117957,-0.00473828,0.135068
-0.116699,0.00520153,0.268509
-0.238437,0.0990423,0.106332
0.42341,-0.360326,0.00637699
0.0247084,0.489083,0.0179242
-0.13226,-0.100919,0.172303
-0.0338894,-0.0273065,0.0266387
0.0136401,0.0274014,0.343535
0.00442221,0.00971851,0.0191743
0.244967,0.211678,0.00110712
-0.064665,0.280572,0.0114622
3.26462,-0.621514,0.00099282
-2.84846,0.489564,0.0059173
0.018914,-0.0480823,0.107998
4.91908,-20.664,0.000665022
-4.65907,20.0345,0.0142053
0.175919,-0.262105,0.0105968
0.277288,0.0683838,0.09526
-0.197502,-0.0690613,0.481713
-0.23234,0.0294238,0.0137381
0.103902,0.142333,0.0106039
-0.0576223,-0.00222785,0.513303
0.0262189,0.301276,0.059766
0.0315719,-0.143824,0.136196
0.0020551,-0.0303439,0.118689
0.411815,-0.173153,0.0344642
0.148053,0.307709,0.0586859
-0.0827414,-0.0294897,0.484406
-0.839479,-2.95725,0.00576
0.275786,-0.569737,0.00507812
-0.0244241,-0.12422,0.130375
3.34186,2.61558,0.000362687
-0.171006,-0.0443432,0.0106046
0.690174,0.213181,0.017316
0.685867,0.331852,0.00347375
-0.991744,-0.50445,0.00908295
0.0264601,-0.00929149,0.162522
0.380257,0.403895,0.00857616
0.114068,-0.186484,0.393609
-0.259523,0.452919,0.0197319
-0.0011991,0.00089884,0.13605
-0.103273,0.101532,0.0132967
-0.166392,0.121996,0.0582558
-0.0864122,-0.0119999,0.0743858
-0.10352,-0.031386,0.00594345
-0.0316656,-0.096793,0.0748182
0.0133753,-0.1751,0.0900154
-0.00164214,-0.118596,0.00991655
-0.0429687,0.0824597,0.0386411
-0.307347,0.0159312,0.0536053
7.59411,-1.10853,0.0157723
-7.32125,1.06788,0.130587
0.743589,0.391509,0.0352932
-0.522133,0.330254,0.0515423
-1.88652,1.29777,0.00476205
2.20401,-1.52194,0.0446513
-3.14706,2.44348,0.00499258
-0.00750522,-0.107997,0.0548302
0.0352517,0.173268,0.139988
0.439559,-0.296354,0.00925569
0.0616518,-0.166239,0.223007
0.0352655,0.00103779,0.342194
0.333474,-0.298413,0.13032
-0.279852,-0.0125124,0.0119256
-0.333835,0.0594783,0.0802975
-0.851107,0.115342,0.00878978
-0.0116392,-0.0620254,0.185021
-4.37514,-1.87722,0.00253001
1.32445,0.398219,0.000908363
0.125981,-0.0604866,0.0357619
-0.171311,0.086778,0.0683238
-0.0921689,-0.0104845,0.140847
0.406203,-0.70077,0.0498055
0.215526,0.0856023,0.0826758
-0.144845,-0.0617932,0.116751
-0.568004,-0.174203,0.0035321
0.441528,0.184443,0.00781191
0.035028,-0.0228124,0.140639
-0.0306557,-0.387149,0.207799
-0.438851,-0.23401,0.0484868
0.0706444,-0.0474156,0.00941149
0.14564,0.269199,0.0193971
-0.0999836,0.217042,0.28268
0.0164625,0.00868816,0.51326
-0.0316111,0.0429481,0.234806
0.0354078,0.0629524,0.288976
-0.766793,-0.157548,0.0954737
0.0283514,0.0286195,0.484055
-0.0922054,0.081386,0.138974
0.00989036,0.0414953,0.260687
0.0312623,-0.0376321,0.510165
0.0570673,0.00667253,0.095831
0.175213,0.0633225,0.0117184
0.356171,-0.158773,0.0693899
-0.277763,0.216054,0.080101
0.0635277,-0.0841239,0.0165218
0.326212,-0.113061,0.100579
-0.0375411,-0.332905,0.0734928
-0.257406,-0.181325,0.0141879
-0.0673412,0.127693,0.267013
-0.0491426,0.127676,0.448664
-0.0131608,0.00643038,0.0158337
0.777224,-0.610193,0.00858431
-0.470618,-1.10523,0.026911
-2.40768,-2.70635,0.00603869
2.39843,2.88303,0.0120343
0.0423952,0.189639,0.268523
-0.119629,-0.235272,0.0944436
-0.0696892,-0.0313353,0.0703126
0.0441583,0.17373,0.114985
-0.00976249,-0.0246067,0.138868
-0.132174,0.0389214,0.14602
-0.0203299,0.010874,0.0658919
0.111626,0.0283153,0.1007
0.459856,-0.415055,0.0102711
-5.20847,9.64726,0.000906115
5.08387,-8.95169,0.0108348
0.0585074,0.10797,0.4951
52.685,-10.1377,0.000650507
-0.228284,0.00316319,0.120492
0.0794389,0.0778688,0.00639026
0.128518,0.259216,0.227369
-0.0869179,-0.152509,0.44622
-0.153492,-0.449725,0.00789493
-0.0240424,0.066133,0.333533
0.203776,0.0854013,0.0389265
-0.0439843,-0.308836,0.009438
-0.178433,0.840329,0.0195757
-0.305565,0.777812,0.00991665
2.41146,-0.264586,0.00280959
0.0061767,-0.0196953,0.499216
-0.0325157,-0.0298093,0.00882143
-2.1915,1.98384,0.0118917
1.90277,-1.60653,0.0135476
12.1927,10.052,0.000970557
-0.0404946,-0.00700088,0.147989
-0.0254978,-0.00229614,0.132427
0.0322283,2.17217,0.00398932
-0.079197,-1.64963,0.033746
0.0618043,0.180921,0.0681385
2.675,-6.60262,0.0144062
-2.00662,4.31252,0.0192141
31.3284,-39.3903,0.00242357
-31.1724,39.2974,0.0716747
0.24211,-0.160588,0.0159237
0.491574,0.0308269,0.141925
0.158328,0.104303,0.0311477
-0.164769,-0.00369547,0.0147399
0.00340458,4.4307,0.00127129
0.00521636,0.0663835,0.418875
-0.390502,-1.03017,0.0155442
-0.157347,0.0391174,0.091868
0.104144,0.0522588,0.509693
0.0298565,0.0428006,0.252169
-0.411026,-0.611907,0.0512031
-0.0890826,0.0635296,0.124125
-0.0570819,0.0239092,0.0142272
-0.102918,0.0374759,0.000923475
-0.2487,0.103239,0.0085605
0.274129,0.208289,0.0186545
-2.93682,-4.62314,0.00337871
-0.053296,0.381603,0.0347892
0.42797,-1.66727,0.0137557
-0.494263,0.17772,0.141754
-0.346272,0.35471,0.0694235
-3.05962,-10.0035,0.00242746
-16.9808,10.944,0.00160397
16.825,-10.8386,0.172066
-0.320883,0.29928,0.0033263
0.204653,-0.32374,0.00483461
-0.0544036,0.0626997,0.0730483
0.700222,-0.274864,0.0645496
-0.0187511,0.0233122,0.138942
0.138681,-0.237726,0.489778
1.32445,-0.0933199,0.0833261
-0.81024,0.11254,0.072081
-0.933507,1.27604,0.029002
1.47153,-1.48128,0.00624704
0.198075,0.155317,0.027203
0.116681,0.427682,0.00258392
-0.18139,-0.392707,0.00593176
0.0569511,0.0375874,0.513184
0.00405823,-0.0652603,0.140056
0.178661,-0.118735,0.0202354
-0.119428,-0.0216084,0.176765
-0.256415,0.0018957,0.0176441
0.0436312,0.0400892,0.266902
0.395435,0.0140646,0.0357921
0.307688,0.0127947,0.0355845
0.0855219,1.55313,0.0239685
-0.173896,-0.983207,0.0206296
0.232619,0.16609,0.0438428
0.334052,0.224969,0.114055
-1.1821,5.47007,0.0046777
0.268711,-0.398877,0.0142179
-0.126445,-0.0481326,0.0214653
-0.0628553,0.00930945,0.0461367
-0.295467,-0.00955923,0.01341
0.0722358,0.257879,0.0141672
-0.0354106,-0.0965564,0.0452807
-0.00603914,-0.0191111,0.0142276
-0.107337,-1.89161,0.000371646
0.0222009,0.0271511,0.489721
0.109307,-0.0761144,0.00355885
-0.453302,0.0189837,0.08871
0.0707813,-0.00302678,0.0455289
0.404011,0.0825432,0.00876288
-0.105731,-0.0235138,0.404419
-0.00731858,-0.0290863,0.491446
-0.000639534,-0.00760502,0.00736259
-0.0174378,-0.0190655,0.50646
-1.60261,-1.23068,0.0101688
1.24669,1.05307,0.0134623
-0.348435,0.0964278,0.0683226
-0.451378,0.0151056,0.0286598
-0.687325,1.73932,0.00610828
0.780389,-0.26026,0.0204178
0.0632634,-0.0587527,0.042977
0.0956812,0.144642,0.0736189
0.254807,-0.577381,0.0097546
-0.104778,0.089085,0.26785
0.0103609,0.173085,0.0164309
-0.0457854,0.0196897,0.00631255
-27.2144,39.7431,0.000430085
0.0881626,-0.160955,0.204828
0.093118,0.208658,0.0674101
-0.631006,-0.640955,0.118223
-0.284651,0.170398,0.0192429
1.20782,-22.9506,0.000940922
-1.254,21.3161,0.0063664
1.07233,-5.24301,0.0119896
-0.898582,4.96246,0.0166658
0.0228409,0.838948,0.0291585
-0.351506,0.498972,0.0150793
2.98113,-0.917421,0.00477888
0.0259315,0.0799341,0.3647
-0.0135427,-0.00622432,0.486852
-0.00840831,0.000588958,0.0135331
-0.0745394,0.146061,0.0673419
0.0983786,0.0525991,0.239319
-0.258372,-0.0122421,0.135012
0.105393,0.119184,0.0379712
0.259136,-0.495764,0.023544
0.0309405,-0.108757,0.401493
0.0134697,-0.1093,0.0110639
0.0122423,-0.039316,0.327654
0.0727542,-0.0691186,0.0119918
0.114243,-0.0780207,0.133536
-0.611709,-0.467433,0.0195011
0.138201,-0.387813,0.0640012
-0.0122999,-0.00464007,0.0436486
-0.020042,-0.00765627,0.202649
0.382691,0.0657179,0.100167
0.0118227,0.0617887,0.137195
0.171158,0.467559,0.00916677
0.186406,0.315748,0.047916
-0.105608,-0.154457,0.0755337
0.283363,0.208408,0.110094
-0.0617433,0.0224549,0.487853
0.411292,-0.443402,0.0443783
-0.196911,0.141898,0.0378481
-0.226204,-0.153371,0.0727571
0.0839305,0.293401,0.117296
-0.0723964,-0.0215267,0.119702
0.235039,0.602527,0.0345039
-0.0884975,-0.316559,0.0743251
-0.019329,-0.0232923,0.0371441
0.0867119,1.33225,0.00483337
-0.178877,-1.05393,0.110131
0.112304,0.673315,0.175534
0.00152275,0.140437,0.0207201
-0.451807,0.230694,0.13671
0.0136667,0.00923575,0.495074
0.112599,0.0602489,0.267823
0.208407,-0.145502,0.0360008
-0.0583452,0.024486,0.0253699
0.016496,-0.0107383,0.0107827
1.58174,-0.267073,0.00327563
-0.0248106,-0.028562,0.467598
-7.10507,-10.1277,0.00147762
6.91032,10.0085,0.0310243
-4.82235,-1.53111,0.000683852
4.64388,1.40377,0.0101333
0.034204,-0.0132308,0.383013
-0.390407,-0.221061,0.0533572
-0.129252,-0.369489,0.00953816
0.0058455,0.112424,0.0975715
0.0534364,0.0771113,0.0117369
4.07753,-8.53598,0.00994015
-2.79547,6.26382,0.00865807
-0.973403,1.24752,0.00761781
-0.0268001,-0.00595681,0.192777
-0.954895,-0.208255,0.00388199
0.240859,-0.0758123,0.0733658
-0.0259802,0.0132793,0.499461
-0.468637,0.321709,0.018165
-0.12076,-0.133821,0.0504165
-0.449448,-0.0148707,0.0370964
-0.0809798,0.0496852,0.135201
0.0901061,-0.354232,0.0103307
-3.96108,7.24107,0.00631641
3.50441,-4.60918,0.00918077
1.94432,4.35343,0.00197406
-0.602639,-2.44159,0.0174846
-0.332457,0.127086,0.0185407
-0.336405,-0.0936028,0.0161196
0.0820012,0.0365103,0.136228
-0.130089,0.193394,0.0692939
-0.22031,-1.01112,0.0188456
-0.0120004,-0.85161,0.00243035
-1.44391,-2.53831,0.00728168
0.194144,-0.0295025,0.0733809
-0.760594,-0.990848,0.0159076
-1.27126,5.11506,0.00807298
-0.0317936,0.229273,0.069725
0.0396693,0.0716362,0.0719028
3.05178,2.42839,0.0227933
-2.44557,-2.09113,0.0235553
0.661594,0.333227,0.0233208
0.241096,0.0758593,0.00336327
-0.548027,-0.296859,0.0114988
-0.0269619,-0.021633,0.513257
0.0191502,-0.16024,0.0103548
-0.0871938,-0.135893,0.262906
-0.00586012,-0.0712498,0.0386006
0.0251302,-0.0254295,0.0982385
0.170028,0.0287896,0.501089
-0.602947,0.349194,0.0353562
-0.0032184,-0.00309161,0.0973094
-0.0263354,-0.00421625,0.114673
-0.286877,0.321203,0.0100315
-0.133629,-0.0170053,0.0368477
0.174775,-3.63945,0.00343488
-0.00135861,0.000151418,0.512991
0.343827,1.00386,0.00448042
-1.27234,-0.609748,0.0148328
0.786856,0.55086,0.0120341
0.148413,0.0622295,0.00374337
-0.0343905,-0.205307,0.113231
0.158335,1.52309,0.00266908
0.0434695,-0.0896699,0.0911277
0.0575346,-0.169725,0.0103791
0.824964,0.915891,0.00549289
2.05309,1.36908,0.00483859
0.0127836,0.178627,0.0533361
0.00719417,0.126756,0.0169699
0.1555,0.284967,0.0189799
0.422176,-0.143224,0.0306233
-0.0268092,-0.505868,0.0667569
39.9372,-29.1435,0.00117107
-40.0969,29.0378,0.0193483
-0.486558,-0.461995,0.0166521
-0.293327,2.06761,0.00319482
7.90821,-7.96495,0.0102265
-0.463868,-0.167438,0.00375837
0.0617402,-0.310819,0.010095
0.0205367,0.0111929,0.506953
-1.15393,2.1746,0.042931
0.0233419,0.884746,0.0123807
0.917988,-2.30886,0.0176448
-0.314036,-0.662317,0.0257274
0.261355,0.51895,0.0878981
0.197821,0.0802491,0.100509
-0.0172563,0.0231362,0.242383
0.325885,2.08567,0.0218977
0.20897,0.0562561,0.140771
0.0165537,-0.71818,0.0100441
0.606289,2.70086,0.00176381
0.311186,0.849334,0.0181951
0.423424,-0.310979,0.0231978
0.291392,0.0278667,0.112724
0.101563,0.247595,0.0199029
-1.33063,-1.57731,0.0337564
0.859602,1.20685,0.037408
-0.698971,-0.508044,0.00345974
-0.0927567,0.0362409,0.258688
-0.10409,-0.0306845,0.506813
-0.0254701,0.0450769,0.48758
-0.584158,0.0668305,0.0162551
-0.0977672,0.337139,0.448438
0.117042,-0.000303264,0.130727
0.130779,0.00922427,0.00510527
-0.0706343,-0.00792947,0.0113425
-0.0402897,-0.183175,0.114467
-0.189793,0.34988,0.250298
-0.168097,-0.0670246,0.0728308
-0.347144,-0.14847,0.104285
0.0577333,0.0400367,0.145284
0.0136528,0.0042802,0.03729
-0.741791,-1.1368,0.00467826
-0.168236,0.111477,0.246074
-0.0703639,0.073415,0.0398702
0.0315136,-0.0982624,0.467445
0.0351404,0.0133859,0.268841
0.0066621,-0.00457242,0.128926
-3.31228,-10.304,0.00117137
2.32898,7.38309,0.00232769
0.215856,0.0628176,0.240587
0.0888348,-0.102416,0.0909659
0.808,0.316961,0.0495134
0.369911,0.134266,0.0122709
0.00972436,-0.000468463,0.50928
0.557733,-0.280385,0.0167412
0.0685005,0.129121,0.139293
0.0863268,0.200012,0.140964
-0.0482349,0.148276,0.0317697
0.193652,-0.416916,0.0566452
0.0406395,-0.199074,0.237968
0.219352,-0.309337,0.0041478
0.308198,0.449576,0.176055
-0.00699464,-0.0180864,0.0190678
-0.116329,0.0512062,0.128755
0.139823,0.00480913,0.408101
0.0501687,-0.0317905,0.0198462
-0.175531,0.505434,0.0225439
-0.521763,-0.157401,0.0500712
0.0176857,0.0126634,0.511024
-0.0162121,-0.172161,0.00542178
-0.049967,0.701887,0.00987018
-0.0928643,0.0203666,0.0338225
-0.0807858,0.032578,0.0236608
0.00649178,-0.246449,0.0181152
0.072231,-0.00852593,0.257151
-0.776765,1.64848,0.0178252
-0.0723108,0.0591977,0.118527
-0.152389,0.0399029,0.028342
-0.0113895,-0.000300954,0.00611111
-0.124002,0.0117251,0.0111407
-0.107748,0.0724394,0.512317
0.0353341,0.10313,0.157987
-0.0112005,-0.149156,0.0384186
0.181056,0.0341519,0.0565885
0.022327,-0.0111551,0.0944207
0.0157666,-0.0219425,0.00642724
-0.0200793,0.0624618,0.219109
-0.131719,0.252331,0.0220884
-0.0240071,-0.0378239,0.255455
0.254558,1.06028,0.0568123
0.17188,-0.157374,0.0105237
0.067149,0.0515777,0.140819
0.20367,0.387972,0.101203
-0.0653639,-0.107082,0.0672618
0.0850728,-0.598136,0.00580136
0.121493,0.000903227,0.240941
0.645122,0.00879671,0.0110093
4.56493,0.594182,0.000826569
-0.0166033,-0.10808,0.512675
0.595192,0.176855,0.022504
-0.0723125,0.273207,0.0043638
-0.18309,0.162233,0.0377786
-0.442165,-0.141427,0.0292325
-4.26341,-0.865211,0.0009382
4.37085,0.83532,0.00726199
4.46337,-3.34389,0.00168035
0.0400673,0.0417526,0.17979
0.0146044,0.0124101,0.166597
-0.504279,-0.391466,0.0259926
0.0748912,0.100221,0.019156
0.213892,0.0118935,0.161939
0.482607,-0.2749,0.0140484
0.452323,0.0516135,0.00388016
0.251505,-0.0366945,0.0395129
-0.0411595,-0.0270651,0.350017
-0.219349,0.280282,0.369316
-0.182767,0.221675,0.0216333
0.646824,0.29151,0.0336526
-0.0292359,-0.0552198,0.0115417
2.06985,1.08754,0.00692667
-0.00678835,-0.0929677,0.139921
0.0333547,-0.0170729,0.260398
-0.0435888,-0.128951,0.0482905
-15.3859,-9.34505,0.000530278
15.2346,9.24787,0.258147
-0.0716136,-0.600261,0.01014
0.00970372,0.0379983,0.434871
0.10478,0.0892428,0.00788339
0.53102,0.394446,0.0324423
-0.000736345,0.024962,0.213475
-0.00312951,0.0651271,0.0810657
-0.358089,-0.250617,0.061452
-0.0315868,0.0396209,0.185009
-0.0110669,0.032586,0.0623518
-0.041449,0.0239641,0.033244
-0.342942,-0.0405283,0.12634
-0.285053,-0.344916,0.102667
0.668779,-0.27541,0.047126
0.102885,0.16301,0.0105368
0.01451,0.0406523,0.365535
0.416878,-0.203831,0.0212645
-0.307093,-0.307581,0.0100057
-0.134315,0.0488898,0.0915254
-0.0879658,0.191201,0.135809
0.114535,0.0638653,0.0385474
-0.106103,-0.175423,0.0201554
0.0334495,0.055189,0.480149
-0.0827932,0.144516,0.152743
-0.827672,0.763612,0.0051579
0.0377438,-0.404726,0.0101602
-0.00543203,0.158721,0.0782743
0.228842,-0.20808,0.0678112
-0.152564,-0.0812966,0.0551786
-0.151033,0.288047,0.0202357
-0.0406415,-0.0594246,0.0855285
0.00913157,0.0394048,0.00963959
0.22891,-0.439383,0.00801891
165.872,247.81,0.00015397
-165.773,-246.868,0.026836
0.0917664,0.0912042,0.149982
0.045374,-0.189782,0.136287
-2.82562,-1.63864,0.0158381
0.471302,-0.516132,0.417189
0.0265799,0.0134869,0.111734
0.920457,-1.02721,0.0344439
0.0583484,0.10655,0.265584
-0.069888,0.302046,0.0104252
-0.0585647,-0.0766452,0.228275
-0.00310479,-0.0178118,0.179552
-0.0340793,-0.263408,0.036015
-0.0700723,-0.0760058,0.510048
0.624983,0.0902877,0.0264198
0.00925395,-0.0553359,0.331773
-0.269108,-0.308182,0.0479309
-1.50071,-0.507294,0.00648895
-1.22984,0.593538,0.0183739
-2.01757,0.546198,0.00160579
2.82044,-0.913639,0.0610296
-0.017587,-0.163889,0.0593272
-0.0224104,0.0323999,0.240016
-0.0588113,0.0557754,0.0133495
0.961292,-0.517327,0.00970178
-0.183107,-0.00548036,0.0176467
0.294224,0.204629,0.00995554
-0.00335742,-1.11102,0.0249996
-0.0166861,0.820067,0.0532875
-0.140776,0.022647,0.250085
-0.470117,0.09959,0.0540756
0.0784563,-0.299773,0.0159315
-0.280734,-0.252067,0.142636
0.141367,-0.203746,0.0748832
0.147928,-0.0605015,0.129883
0.925087,0.431518,0.0101484
0.345975,0.311966,0.0099615
-0.00145018,0.0251017,0.268497
-0.0641024,-0.17085,0.0198175
-1.19471,-0.297959,0.020313
-0.605824,-0.000582571,0.00652893
1.4606,0.217202,0.0313443
0.0251366,0.0331918,0.34672
-0.00740878,0.0429903,0.088776
-5.64934,-7.70585,0.0016216
0.289166,-0.0312393,0.041828
-0.0516103,-0.349276,0.00716541
0.0957823,0.244768,0.0169853
0.0057892,-0.0668445,0.0111929
0.988565,0.39841,0.0179914
-0.409531,-0.110297,0.00774919
-0.0494277,0.546422,0.0226201
0.0303202,-0.273885,0.0330469
-0.00602123,-0.00906676,0.377648
-0.0957525,-0.126837,0.0150074
0.0806846,0.0320376,0.0359706
0.51077,-0.504074,0.0170335
-1.67023,0.70882,0.00813952
0.0650131,-0.0502469,0.108243
0.140501,0.418871,0.0155728
0.0472518,-0.0677457,0.50331
0.364574,0.214917,0.0118067
0.060624,-0.0295234,0.3356
-0.100145,-0.161468,0.166384
0.042583,-0.0933501,0.024671
-0.000469126,-0.00522116,0.0106725
-0.0874294,0.49288,0.0483326
0.325115,-1.29929,0.0221789
-0.364956,0.636884,0.0785698
-1.84299,-2.9277,0.00569526
-0.00989356,-0.881966,0.00718616
-0.149223,-0.139762,0.0354635
0.0787871,-0.025594,0.3757
0.166863,-0.0532222,0.0386441
0.404944,-0.109009,0.0120858
-0.276095,0.0276924,0.0179176
-7.08936,-7.04694,0.00070934
-4.01276,-0.94256,0.00689909
-1.06789,-0.165549,0.00270445
2.82854,0.216115,0.00314313
0.39337,-0.0186808,0.0646402
0.0803151,-0.00805214,0.197815
3.04329,-2.34749,0.00318899
0.612852,2.03356,0.0476139
-0.494691,-0.33879,0.128927
0.0137783,0.00179643,0.122827
0.0552589,-0.00050012,0.00867107
0.11855,-0.00189344,0.0243415
0.00301862,-0.00125591,0.478263
0.85201,-0.341017,0.0208655
-0.0238972,0.0457038,0.140818
-0.018021,-0.201501,0.0384733
-0.331393,-0.663873,0.0658166
0.10155,-0.47887,0.0176556
-0.0360523,-0.258741,0.140601
-0.0801312,-0.024687,0.511889
0.0741692,-0.0403617,0.0650124
0.0184319,-1.17647,0.032795
0.28909,0.327887,0.0208275
-0.183968,0.0838042,0.00310431
-0.0410738,0.0966124,0.0538105
-0.0220552,0.0797185,0.0487839
0.0599948,0.168887,0.0163902
-2.11541,-0.800011,0.0353389
4.12296,16.9598,0.000961636
-2.00928,-15.2159,0.0350895
-0.0308573,-0.0720288,0.0636692
-0.00701469,-0.154953,0.0434194
-0.00478814,-0.376223,0.0359185
2.19874,-0.658309,0.00832447
-1.75482,0.573449,0.0270031
-0.652563,-1.35081,0.0192061
0.443709,0.23258,0.00519546
0.0177874,-0.0291747,0.0451424
-0.602161,0.180002,0.0414159
-0.188706,0.470817,0.183171
-1.37008,1.05717,0.00267977
-0.0399513,0.00838512,0.267514
1.56703,0.0767129,0.0136354
0.252733,0.378142,0.0405672
-0.0836987,-0.358964,0.0142607
-1.45502,-1.17084,0.0161811
1.10496,0.891246,0.0170772
0.487012,0.939084,0.0191902
-0.793613,-0.712381,0.00960632
-0.055243,-0.0326683,0.178829
-0.71765,0.237039,0.0165611
0.0529567,-0.268973,0.00322581
0.34192,0.459061,0.102118
4.45508,1.0146,0.00966002
0.35235,0.392617,0.0048876
0.300855,-0.19555,0.0164404
0.0257167,0.0594156,0.506853
-0.0628833,-0.0885002,0.224578
-0.0321076,-0.0711524,0.236147
-0.00466667,-0.00928924,0.0183416
-0.0942072,0.265168,0.0102663
-0.0162541,0.0379067,0.00264509
1.13079,0.660889,0.00616231
0.889513,-1.39682,0.00588306
-0.116631,-0.0658315,0.0599403
0.0479001,0.00575236,0.448151
0.145224,-0.144463,0.0135074
-0.0282356,0.00474346,0.138047
0.0751858,0.0134907,0.255957
-0.302441,0.0414412,0.0141205
-0.466851,0.242108,0.0819357
0.398813,-0.277607,0.213428
-0.0129515,0.00655422,0.428167
0.0731974,-0.228209,0.256509
-0.0141527,-0.0333576,0.0478284
0.147872,0.295112,0.0198725
0.888624,-0.33223,0.0849063
0.256504,0.293092,0.0187516
-9.08778,-0.231264,0.00406633
-0.0590168,0.0486258,0.513279
-0.249522,0.0601202,0.0685156
-0.548197,-0.139919,0.0106361
0.438195,0.353956,0.0344577
0.00218005,0.624101,0.00766278
0.0638495,-0.0175171,0.196247
0.0746453,-0.0023843,0.0208616
0.260471,-0.138609,0.0553714
0.306519,-0.0182339,0.0846614
0.557858,0.249133,0.0562213
-0.0245531,-0.0325308,0.506295
0.0452216,0.230878,0.0707029
-4.10499,-2.50324,0.00377959
-0.146854,-1.236,0.00979022
0.140308,0.401567,0.0420993
-0.239958,-0.735674,0.00858594
0.0857917,-0.0209744,0.24152
-0.296922,-0.567429,0.251411
-0.433666,0.21381,0.0200985
0.0375784,0.233825,0.0622392
0.0750422,0.239858,0.105518
-56.7411,1.75655,0.000332139
56.4622,-1.58264,0.0145911
3.33174,1.05019,0.00531349
0.255898,-0.445648,0.0615182
-0.568006,-0.622551,0.00783174
0.0562993,0.24764,0.0732766
0.194064,-0.307607,0.139655
-0.0438713,0.154139,0.177711
0.284509,0.619472,0.0358802
0.0640222,0.0250607,0.221641
0.0686805,-0.0774306,0.061355
-0.0635893,-0.139254,0.357793
-0.215171,-0.636286,0.0598054
-0.125586,0.238334,0.0237644
-0.858138,-0.933885,0.0622889
0.569465,0.305351,0.0302619
0.30921,-0.584965,0.00404195
-0.217477,0.455581,0.0428155
-0.0217343,0.461766,0.0386372
0.113177,0.0924359,0.259969
0.000558349,0.000566257,0.509769
0.191609,-0.069874,0.0590311
0.161227,-0.243872,0.0654435
0.0144963,0.038474,0.497972
0.0647962,-0.219183,0.0737794
-0.743186,-1.48475,0.0292814
1.31175,1.98062,0.010848
-0.261253,0.199271,0.018569
0.957458,0.284571,0.0550896
0.22656,-0.0882397,0.42629
0.162093,-0.0554031,0.0134582
-0.728813,-0.414705,0.0390629
5.31406e-06,0.0221981,0.395243
0.0930826,-3.33123,0.00140701
-0.128319,2.97584,0.00946505
0.226572,-0.0975675,0.186273
1.07193,-0.724395,0.00243287
-0.669405,0.494328,0.0105513
0.0272061,0.067835,0.020224
-0.0105141,-0.00684208,0.512189
-0.0471691,-0.0451188,0.410769
-0.299019,-0.0540103,0.0109455
-2.0716,2.39364,0.0123839
1.58225,-1.95248,0.0167108
0.0150129,-0.0192977,0.393247
-0.00893184,-0.00393368,0.26015
0.197992,-1.04539,0.0258086
-0.173363,0.942826,0.183041
0.100366,0.832574,0.014357
0.063614,-0.572213,0.0113303
-0.100884,-0.12293,0.228978
0.188108,-0.109098,0.0380087
-0.239325,0.239579,0.0364441
-0.486306,-0.111341,0.0305881
-0.23632,-0.372212,0.017881
-15.9778,-12.8341,0.00143321
-70.8955,-51.8577,0.000135226
0.107013,0.0357409,0.0402827
-0.504389,-0.44585,0.189588
0.232783,0.152829,0.077195
1.96767,-2.90066,0.0140754
-1.41377,2.09157,0.0265441
-0.211836,0.301264,0.0149924
0.448406,-0.0580946,0.00695694
-0.159466,-0.139335,0.0612843
-0.00257964,-0.0132306,0.0173403
-0.405055,0.0359878,0.0384262
0.0655272,0.0188247,0.135461
-5.80818,11.3061,0.000499631
5.66941,-11.0185,0.00889628
0.547098,-4.88857,0.0149405
0.174124,-1.67556,0.0205933
-0.187178,-0.307721,0.00698483
-0.0623763,0.0923643,0.0817086
-0.102734,0.163256,0.0214467
-0.0661084,-0.000385308,0.0112801
-0.114302,-0.00774869,0.265677
1.56073,0.371247,0.00247487
-0.0245192,0.0772229,0.135385
0.0379892,0.0838899,0.41911
0.176311,0.222887,0.00662598
-0.2283,-0.0146568,0.0730204
0.00392884,0.00414274,0.00220931
0.825628,-0.0154156,0.00922568
-0.484917,-0.216338,0.0117458
-0.0130843,0.0322148,0.258292
-0.00579317,0.0471117,0.129747
-17.6174,14.1714,0.0024776
0.100842,0.0589925,0.338477
0.465499,0.433417,0.0116068
0.0298292,-0.228221,0.003113
-0.821484,1.29794,0.0123665
